date,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,temperature_c,tmax_c,tmin_c,precipitation_mm,temperature_c_interp
2020-03-10,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.999999999999996,32.888888888888886,22.38888888888889,,26.999999999999996
2020-03-11,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.944444444444443,34.0,22.22222222222222,,26.944444444444443
2020-03-12,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.333333333333336,33.611111111111114,21.999999999999996,,26.333333333333336
2020-03-13,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.444444444444443,34.388888888888886,21.0,,26.444444444444443
2020-03-14,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.888888888888893,33.77777777777778,20.38888888888889,,26.888888888888893
2020-03-15,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.611111111111114,34.388888888888886,20.500000000000004,,26.611111111111114
2020-03-16,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.555555555555557,34.5,19.388888888888893,,26.555555555555557
2020-03-17,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.27777777777778,34.22222222222222,20.222222222222225,,26.27777777777778
2020-03-18,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.22222222222222,34.0,19.388888888888893,,27.22222222222222
2020-03-19,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.61111111111111,35.22222222222222,20.888888888888886,,27.61111111111111
2020-03-20,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.444444444444443,35.22222222222222,22.61111111111111,2.032,25.444444444444443
2020-03-21,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.38888888888889,34.111111111111114,21.999999999999996,,27.38888888888889
2020-03-22,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.77777777777778,35.388888888888886,22.77777777777778,0.0,27.77777777777778
2020-03-23,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.27777777777778,34.388888888888886,21.999999999999996,14.985999999999999,25.27777777777778
2020-03-24,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.38888888888889,34.388888888888886,20.777777777777782,,27.38888888888889
2020-03-25,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.77777777777778,34.72222222222222,21.0,,26.77777777777778
2020-03-26,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.944444444444443,33.0,20.611111111111107,,26.944444444444443
2020-03-27,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.444444444444443,33.77777777777778,19.61111111111111,,26.444444444444443
2020-03-28,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.888888888888893,34.0,19.222222222222218,,26.888888888888893
2020-03-29,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.77777777777778,35.22222222222222,19.388888888888893,,27.77777777777778
2020-03-30,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.77777777777778,35.611111111111114,21.38888888888889,,27.77777777777778
2020-03-31,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.77777777777778,36.111111111111114,19.61111111111111,,27.77777777777778
2020-04-01,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.77777777777778,35.388888888888886,21.0,,28.77777777777778
2020-04-02,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.77777777777778,36.0,21.999999999999996,,28.77777777777778
2020-04-03,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.5,35.77777777777778,23.000000000000004,,28.5
2020-04-04,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.388888888888886,35.611111111111114,22.11111111111111,,28.388888888888886
2020-04-05,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.77777777777778,36.0,22.277777777777775,,28.77777777777778
2020-04-06,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.666666666666668,36.388888888888886,21.999999999999996,0.0,27.666666666666668
2020-04-07,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.0,35.611111111111114,21.0,29.971999999999998,25.0
2020-04-08,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.77777777777778,32.77777777777778,21.0,0.0,26.77777777777778
2020-04-09,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.88888888888889,33.72222222222222,19.0,0.0,24.88888888888889
2020-04-10,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.72222222222222,33.388888888888886,18.61111111111111,33.274,24.72222222222222
2020-04-11,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.611111111111114,31.0,21.0,0.0,26.611111111111114
2020-04-12,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.055555555555557,32.22222222222222,20.500000000000004,,27.055555555555557
2020-04-13,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.61111111111111,34.0,20.500000000000004,,27.61111111111111
2020-04-14,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.333333333333332,34.77777777777778,19.61111111111111,,27.333333333333332
2020-04-15,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.666666666666668,34.611111111111114,20.777777777777782,,27.666666666666668
2020-04-16,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.000000000000004,34.5,23.000000000000004,,28.000000000000004
2020-04-17,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.333333333333332,34.888888888888886,23.5,,28.333333333333332
2020-04-18,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.444444444444443,35.22222222222222,23.77777777777778,,28.444444444444443
2020-04-19,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.166666666666668,34.388888888888886,24.0,,28.166666666666668
2020-04-20,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.166666666666668,34.22222222222222,22.61111111111111,,28.166666666666668
2020-04-21,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.000000000000004,34.22222222222222,22.277777777777775,,28.000000000000004
2020-04-22,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,29.555555555555557,34.611111111111114,24.61111111111111,,29.555555555555557
2020-04-23,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,29.055555555555557,35.388888888888886,23.388888888888886,,29.055555555555557
2020-04-24,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.666666666666668,36.0,20.500000000000004,23.114,25.666666666666668
2020-04-25,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.833333333333332,30.77777777777778,22.722222222222225,0.0,25.833333333333332
2020-04-26,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.666666666666668,32.0,22.61111111111111,0.0,26.666666666666668
2020-04-27,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.666666666666668,31.61111111111111,22.38888888888889,0.0,26.666666666666668
2020-04-28,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.22222222222222,33.0,23.000000000000004,3.0479999999999996,27.22222222222222
2020-04-29,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.166666666666668,34.0,19.61111111111111,30.733999999999998,23.166666666666668
2020-04-30,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.5,32.0,21.0,1.016,26.5
2020-05-01,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.72222222222222,32.77777777777778,23.000000000000004,0.0,28.72222222222222
2020-05-02,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.722222222222225,33.611111111111114,23.72222222222222,,27.722222222222225
2020-05-03,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.5,33.388888888888886,23.22222222222222,0.508,27.5
2020-05-04,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.666666666666668,33.77777777777778,23.000000000000004,,28.666666666666668
2020-05-05,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,29.055555555555557,34.77777777777778,23.388888888888886,,29.055555555555557
2020-05-06,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.22222222222222,34.27777777777778,23.000000000000004,2.032,27.22222222222222
2020-05-07,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.944444444444443,33.611111111111114,23.111111111111107,0.254,26.944444444444443
2020-05-08,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.666666666666668,32.5,23.388888888888886,0.0,27.666666666666668
2020-05-09,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,29.055555555555557,34.0,23.77777777777778,0.0,29.055555555555557
2020-05-10,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,29.0,35.22222222222222,24.0,,29.0
2020-05-11,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.277777777777782,35.27777777777778,23.61111111111111,,28.277777777777782
2020-05-12,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.61111111111111,34.0,23.388888888888886,,27.61111111111111
2020-05-13,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.944444444444443,33.77777777777778,22.38888888888889,,27.944444444444443
2020-05-14,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.72222222222222,33.77777777777778,23.72222222222222,0.0,28.72222222222222
2020-05-15,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,29.0,34.888888888888886,24.0,0.0,29.0
2020-05-16,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.277777777777782,35.22222222222222,24.0,,28.277777777777782
2020-05-17,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.77777777777778,35.0,21.611111111111114,,27.77777777777778
2020-05-18,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.33333333333333,35.611111111111114,21.22222222222222,10.921999999999999,25.33333333333333
2020-05-19,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.666666666666668,31.61111111111111,22.61111111111111,0.0,26.666666666666668
2020-05-20,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,27.77777777777778,32.611111111111114,21.77777777777778,,27.77777777777778
2020-05-21,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.38888888888889,33.22222222222222,21.999999999999996,,26.38888888888889
2020-05-22,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.555555555555557,34.611111111111114,22.11111111111111,0.0,28.555555555555557
2020-05-23,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,28.72222222222222,35.27777777777778,22.88888888888889,0.0,28.72222222222222
2020-05-24,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.555555555555557,35.611111111111114,21.999999999999996,0.0,25.555555555555557
2020-05-25,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.666666666666668,34.388888888888886,21.999999999999996,35.306,26.666666666666668
2020-05-26,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.611111111111107,33.388888888888886,21.611111111111114,0.0,25.611111111111107
2020-05-27,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.111111111111114,32.888888888888886,20.888888888888886,30.987999999999996,24.111111111111114
2020-05-28,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.944444444444446,32.611111111111114,20.777777777777782,0.0,24.944444444444446
2020-05-29,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.055555555555557,32.388888888888886,20.611111111111107,4.3180000000000005,24.055555555555557
2020-05-30,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.555555555555557,32.611111111111114,20.222222222222225,24.383999999999997,24.555555555555557
2020-05-31,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.27777777777778,32.0,22.38888888888889,0.254,26.27777777777778
2020-06-01,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.944444444444443,32.77777777777778,22.38888888888889,0.0,25.944444444444443
2020-06-02,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.444444444444443,32.0,21.77777777777778,0.0,24.444444444444443
2020-06-03,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.66666666666667,28.77777777777778,21.22222222222222,0.0,24.66666666666667
2020-06-04,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.444444444444443,29.38888888888889,21.77777777777778,0.0,25.444444444444443
2020-06-05,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.72222222222222,30.38888888888889,21.611111111111114,0.0,25.72222222222222
2020-06-06,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.555555555555557,31.38888888888889,21.0,0.0,24.555555555555557
2020-06-07,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.499999999999996,30.38888888888889,20.777777777777782,20.32,24.499999999999996
2020-06-08,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,26.166666666666664,31.77777777777778,21.22222222222222,0.0,26.166666666666664
2020-06-09,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.444444444444443,32.5,21.611111111111114,0.0,25.444444444444443
2020-06-10,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.66666666666667,30.0,21.611111111111114,,24.66666666666667
2020-06-11,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.055555555555557,30.5,20.0,1.016,23.055555555555557
2020-06-12,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.000000000000004,27.61111111111111,19.777777777777775,20.574,23.000000000000004
2020-06-13,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.333333333333332,26.999999999999996,20.0,0.0,23.333333333333332
2020-06-14,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.944444444444443,28.388888888888886,21.0,1.778,23.944444444444443
2020-06-15,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.0,28.88888888888889,21.22222222222222,0.0,25.0
2020-06-16,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.833333333333332,34.27777777777778,21.77777777777778,2.032,24.833333333333332
2020-06-17,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.444444444444443,28.000000000000004,21.38888888888889,0.0,23.444444444444443
2020-06-18,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.277777777777782,27.22222222222222,20.611111111111107,0.0,23.277777777777782
2020-06-19,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.66666666666667,28.77777777777778,20.72222222222222,0.0,24.66666666666667
2020-06-20,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.166666666666668,29.61111111111111,21.22222222222222,0.0,25.166666666666668
2020-06-21,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.833333333333336,30.27777777777778,21.11111111111111,0.0,23.833333333333336
2020-06-22,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.444444444444443,29.0,21.0,0.254,23.444444444444443
2020-06-23,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.33333333333333,29.77777777777778,20.611111111111107,2.2859999999999996,25.33333333333333
2020-06-24,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.166666666666668,30.38888888888889,21.0,4.571999999999999,24.166666666666668
2020-06-25,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.72222222222222,31.38888888888889,20.611111111111107,22.098,23.72222222222222
2020-06-26,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.222222222222218,30.38888888888889,20.38888888888889,39.624,24.222222222222218
2020-06-27,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.388888888888893,29.22222222222222,21.0,0.0,24.388888888888893
2020-06-28,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.833333333333332,29.0,21.38888888888889,2.2859999999999996,24.833333333333332
2020-06-29,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.555555555555557,30.0,12.277777777777779,0.0,23.555555555555557
2020-06-30,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.61111111111111,29.0,21.0,1.27,24.61111111111111
2020-07-01,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.72222222222222,29.38888888888889,21.22222222222222,0.0,24.72222222222222
2020-07-02,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.444444444444446,28.388888888888886,21.0,10.921999999999999,22.444444444444446
2020-07-03,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.61111111111111,27.61111111111111,20.222222222222225,6.095999999999999,22.61111111111111
2020-07-04,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.83333333333333,28.388888888888886,20.0,0.0,22.83333333333333
2020-07-05,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.333333333333332,27.22222222222222,21.0,0.0,23.333333333333332
2020-07-06,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.111111111111107,27.61111111111111,20.611111111111107,0.508,23.111111111111107
2020-07-07,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.444444444444443,27.61111111111111,20.777777777777782,0.0,23.444444444444443
2020-07-08,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.88888888888889,28.61111111111111,20.611111111111107,7.365999999999999,22.88888888888889
2020-07-09,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.666666666666664,29.38888888888889,20.222222222222225,24.383999999999997,23.666666666666664
2020-07-10,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.111111111111107,28.77777777777778,20.611111111111107,29.209999999999997,23.111111111111107
2020-07-11,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.555555555555557,28.388888888888886,21.0,0.508,24.555555555555557
2020-07-12,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.055555555555554,29.38888888888889,21.0,0.254,25.055555555555554
2020-07-13,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.27777777777778,29.27777777777778,21.5,0.0,24.27777777777778
2020-07-14,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.833333333333336,29.38888888888889,21.38888888888889,0.0,23.833333333333336
2020-07-15,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.444444444444446,26.22222222222222,21.0,0.0,22.444444444444446
2020-07-16,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,21.77777777777778,26.0,20.611111111111107,6.604,21.77777777777778
2020-07-17,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.22222222222222,25.222222222222225,20.38888888888889,10.921999999999999,22.22222222222222
2020-07-18,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.388888888888886,26.38888888888889,20.888888888888886,0.0,23.388888888888886
2020-07-19,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.388888888888893,29.0,21.0,0.7619999999999999,24.388888888888893
2020-07-20,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.444444444444443,29.61111111111111,20.0,11.176,23.444444444444443
2020-07-21,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.499999999999996,29.61111111111111,19.0,24.13,24.499999999999996
2020-07-22,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.777777777777782,30.38888888888889,21.999999999999996,0.0,25.777777777777782
2020-07-23,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.055555555555554,31.0,21.999999999999996,0.508,25.055555555555554
2020-07-24,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.77777777777778,30.77777777777778,21.5,4.3180000000000005,23.77777777777778
2020-07-25,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.72222222222222,28.388888888888886,20.500000000000004,0.0,23.72222222222222
2020-07-26,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.555555555555557,29.38888888888889,20.38888888888889,4.064,23.555555555555557
2020-07-27,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.111111111111114,28.388888888888886,20.38888888888889,0.0,24.111111111111114
2020-07-28,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.66666666666667,29.0,20.611111111111107,2.2859999999999996,24.66666666666667
2020-07-29,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.88888888888889,29.5,21.22222222222222,7.874,22.88888888888889
2020-07-30,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.5,27.22222222222222,20.222222222222225,1.27,23.5
2020-07-31,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.944444444444443,28.61111111111111,21.38888888888889,4.064,23.944444444444443
2020-08-01,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.000000000000004,29.61111111111111,20.38888888888889,2.032,23.000000000000004
2020-08-02,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.83333333333333,28.000000000000004,20.38888888888889,3.302,22.83333333333333
2020-08-03,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.944444444444443,27.77777777777778,20.38888888888889,2.54,22.944444444444443
2020-08-04,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,21.944444444444443,26.0,20.27777777777778,1.5239999999999998,21.944444444444443
2020-08-05,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.11111111111111,25.222222222222225,19.777777777777775,1.778,22.11111111111111
2020-08-06,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.388888888888886,26.77777777777778,20.777777777777782,2.794,23.388888888888886
2020-08-07,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.444444444444443,27.77777777777778,21.38888888888889,1.27,23.444444444444443
2020-08-08,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.38888888888889,27.22222222222222,20.38888888888889,0.0,22.38888888888889
2020-08-09,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,21.77777777777778,27.38888888888889,20.222222222222225,2.2859999999999996,21.77777777777778
2020-08-10,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,21.944444444444443,26.0,19.499999999999996,12.191999999999998,21.944444444444443
2020-08-11,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.83333333333333,26.999999999999996,20.611111111111107,0.0,22.83333333333333
2020-08-12,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.388888888888886,28.000000000000004,20.500000000000004,5.08,23.388888888888886
2020-08-13,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.666666666666664,27.22222222222222,20.611111111111107,0.0,23.666666666666664
2020-08-14,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.722222222222225,28.000000000000004,20.222222222222225,,22.722222222222225
2020-08-15,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.38888888888889,25.611111111111107,20.38888888888889,0.0,22.38888888888889
2020-08-16,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,21.611111111111114,25.611111111111107,20.0,0.0,21.611111111111114
2020-08-17,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.22222222222222,25.611111111111107,20.11111111111111,0.254,22.22222222222222
2020-08-18,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.000000000000004,26.22222222222222,20.611111111111107,1.016,23.000000000000004
2020-08-19,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.111111111111107,26.38888888888889,20.38888888888889,0.0,23.111111111111107
2020-08-20,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.83333333333333,26.77777777777778,20.611111111111107,0.0,22.83333333333333
2020-08-21,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.055555555555557,26.77777777777778,21.0,,24.055555555555557
2020-08-22,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.111111111111114,28.000000000000004,20.611111111111107,9.906,24.111111111111114
2020-08-23,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.111111111111114,29.22222222222222,21.0,0.0,24.111111111111114
2020-08-24,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.111111111111114,27.77777777777778,20.888888888888886,2.032,24.111111111111114
2020-08-25,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.0,29.61111111111111,20.500000000000004,0.0,25.0
2020-08-26,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.611111111111107,30.22222222222222,21.999999999999996,0.0,25.611111111111107
2020-08-27,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.222222222222218,30.0,21.22222222222222,0.0,24.222222222222218
2020-08-28,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.33333333333333,29.77777777777778,20.38888888888889,0.0,25.33333333333333
2020-08-29,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.72222222222222,30.77777777777778,20.777777777777782,,25.72222222222222
2020-08-30,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.555555555555557,31.0,21.611111111111114,,25.555555555555557
2020-08-31,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.444444444444443,31.72222222222222,19.388888888888893,23.114,24.444444444444443
2020-09-01,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.0,29.77777777777778,20.0,18.796,24.0
2020-09-02,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.944444444444443,28.388888888888886,20.611111111111107,2.032,22.944444444444443
2020-09-03,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.833333333333336,28.000000000000004,20.500000000000004,29.717999999999996,23.833333333333336
2020-09-04,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.944444444444446,28.388888888888886,21.0,9.652,24.944444444444446
2020-09-05,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.833333333333332,29.22222222222222,22.277777777777775,0.0,24.833333333333332
2020-09-06,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,25.500000000000004,29.38888888888889,22.22222222222222,0.0,25.500000000000004
2020-09-07,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.388888888888893,30.5,20.500000000000004,0.0,24.388888888888893
2020-09-08,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,24.388888888888893,29.77777777777778,21.22222222222222,2.032,24.388888888888893
2020-09-09,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,23.944444444444443,30.22222222222222,20.38888888888889,60.959999999999994,23.944444444444443
2020-09-10,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.722222222222225,30.61111111111111,20.0,65.024,22.722222222222225
2020-09-11,43295099999.0,"BANGALORE, IN",12.9666666,77.5833333,921.0,22.055555555555557,27.61111111111111,19.88888888888889,0.0,22.055555555555557
